pontoId,lat_pred,lon_pred
5656,-8.059006,-34.954063
4957,-8.059006,-34.954193
4041,-8.059006,-34.955032
4365,-8.059006,-34.954937
431,-8.059006,-34.95392
3516,-8.059006,-34.95505
2935,-8.059006,-34.955856
5750,-8.059006,-34.9541
2104,-8.059006,-34.955303
4504,-8.059006,-34.95478
4157,-8.059006,-34.954903
1365,-8.059006,-34.954277
4570,-8.059006,-34.95449
5819,-8.059006,-34.9541
3084,-8.059006,-34.95515
4602,-8.059006,-34.954906
3246,-8.059006,-34.95503
2710,-8.059006,-34.956177
4911,-8.059006,-34.954205
6315,-8.059006,-34.954937
2194,-8.059006,-34.95511
4724,-8.059006,-34.954216
5902,-8.059006,-34.955013
4075,-8.059006,-34.955032
5526,-8.059006,-34.955135
1156,-8.059006,-34.95422
1806,-8.059006,-34.95532
6582,-8.059006,-34.955013
6570,-8.059006,-34.955013
1203,-8.059006,-34.95422
4089,-8.059006,-34.955032
5979,-8.059006,-34.954872
234,-8.059006,-34.9548
4318,-8.059006,-34.954937
6600,-8.059006,-34.955013
1090,-8.059006,-34.954277
5145,-8.059006,-34.954685
1458,-8.059006,-34.954277
6404,-8.059006,-34.955013
3728,-8.059006,-34.955257
4839,-8.059006,-34.954243
2306,-8.059006,-34.95509
3161,-8.059006,-34.955376
3950,-8.059006,-34.954983
2445,-8.059006,-34.956177
517,-8.059006,-34.954685
1935,-8.059006,-34.95542
5930,-8.059006,-34.954872
117,-8.059006,-34.9548
1991,-8.059006,-34.95578
3726,-8.059006,-34.955257
5067,-8.059006,-34.954193
2389,-8.059006,-34.956177
1237,-8.059006,-34.95422
4223,-8.059006,-34.954937
4873,-8.059006,-34.954243
223,-8.059006,-34.9548
249,-8.059006,-34.9548
6233,-8.059006,-34.954937
1727,-8.059006,-34.95522
307,-8.059006,-34.9548
6392,-8.059006,-34.955013
3104,-8.059006,-34.95515
1730,-8.059006,-34.95522
4735,-8.059006,-34.954216
5638,-8.059006,-34.953598
1046,-8.059006,-34.95422
1593,-8.059006,-34.954277
2594,-8.059006,-34.956177
505,-8.059006,-34.954346
2825,-8.059006,-34.955853
3870,-8.059006,-34.95488
4221,-8.059006,-34.954937
5418,-8.059006,-34.954384
6168,-8.059006,-34.954937
3571,-8.059006,-34.95505
880,-8.059006,-34.95424
3983,-8.059006,-34.954903
5182,-8.059006,-34.954685
5113,-8.059006,-34.954685
4864,-8.059006,-34.954243
4593,-8.059006,-34.95478
5903,-8.059006,-34.955013
4815,-8.059006,-34.95425
6421,-8.059006,-34.955013
3845,-8.059006,-34.954983
6528,-8.059006,-34.955013
3060,-8.059006,-34.955376
3652,-8.059006,-34.955257
3163,-8.059006,-34.955376
3922,-8.059006,-34.954998
6061,-8.059006,-34.954903
3336,-8.059006,-34.955147
4308,-8.059006,-34.954937
2994,-8.059006,-34.95586
2026,-8.059006,-34.955193
5626,-8.059006,-34.954094
5103,-8.059006,-34.954685
2302,-8.059006,-34.95509
2984,-8.059006,-34.95586
5157,-8.059006,-34.954685
5649,-8.059006,-34.954063
5241,-8.059006,-34.955162
6305,-8.059006,-34.954937
5443,-8.059006,-34.95443
6496,-8.059006,-34.955013
5920,-8.059006,-34.955032
226,-8.059006,-34.9548
4955,-8.059006,-34.954193
4835,-8.059006,-34.95425
5645,-8.059006,-34.954063
5369,-8.059006,-34.955162
6192,-8.059006,-34.954937
1882,-8.059006,-34.955147
4305,-8.059006,-34.954937
188,-8.059006,-34.9548
5073,-8.059006,-34.954685
2152,-8.059006,-34.955204
5292,-8.059006,-34.954685
4655,-8.059006,-34.954483
4536,-8.059006,-34.954266
5861,-8.059006,-34.954872
6451,-8.059006,-34.954937
6016,-8.059006,-34.954906
2420,-8.059006,-34.956177
3734,-8.059006,-34.955257
1054,-8.059006,-34.95422
1638,-8.059006,-34.95522
641,-8.059006,-34.954674
2530,-8.059006,-34.95597
4165,-8.059006,-34.954903
3943,-8.059006,-34.954998
4517,-8.059006,-34.95521
2789,-8.059006,-34.955856
192,-8.059006,-34.9548
3672,-8.059006,-34.955257
1459,-8.059006,-34.954277
330,-8.059006,-34.954792
1976,-8.059006,-34.95552
332,-8.059006,-34.95467
5834,-8.059006,-34.9541
2245,-8.059006,-34.95511
1125,-8.059006,-34.95422
2549,-8.059006,-34.95597
344,-8.059006,-34.954346
1759,-8.059006,-34.95522
1557,-8.059006,-34.954277
209,-8.059006,-34.9548
6014,-8.059006,-34.95489
3747,-8.059006,-34.955257
6074,-8.059006,-34.954903
3407,-8.059006,-34.95505
3468,-8.059006,-34.95505
4704,-8.059006,-34.95421
1542,-8.059006,-34.954277
343,-8.059006,-34.954346
5581,-8.059006,-34.95424
79,-8.059006,-34.9548
269,-8.059006,-34.9548
2301,-8.059006,-34.95509
2168,-8.059006,-34.955112
960,-8.059006,-34.954136
413,-8.059006,-34.95421
5377,-8.059006,-34.955162
3847,-8.059006,-34.954983
1195,-8.059006,-34.95422
3528,-8.059006,-34.95505
1720,-8.059006,-34.95522
4569,-8.059006,-34.95449
227,-8.059006,-34.9548
1294,-8.059006,-34.954277
2975,-8.059006,-34.95586
1254,-8.059006,-34.95422
2631,-8.059006,-34.956165
6372,-8.059006,-34.954937
2287,-8.059006,-34.95509
4409,-8.059006,-34.955223
3691,-8.059006,-34.955257
4255,-8.059006,-34.954937
4922,-8.059006,-34.954205
5561,-8.059006,-34.95424
1145,-8.059006,-34.95422
1296,-8.059006,-34.954277
3801,-8.059006,-34.95526
3211,-8.059006,-34.95513
155,-8.059006,-34.9548
5247,-8.059006,-34.955162
5531,-8.059006,-34.95416
6027,-8.059006,-34.954906
6361,-8.059006,-34.954937
4077,-8.059006,-34.955032
5912,-8.059006,-34.955013
1362,-8.059006,-34.954277
2535,-8.059006,-34.95597
1029,-8.059006,-34.95422
521,-8.059006,-34.95467
2749,-8.059006,-34.956165
3502,-8.059006,-34.95505
5875,-8.059006,-34.955013
2259,-8.059006,-34.95511
5295,-8.059006,-34.954685
345,-8.059006,-34.954346
55,-8.059006,-34.9548
6589,-8.059006,-34.955013
2680,-8.059006,-34.956165
1567,-8.059006,-34.954277
5994,-8.059006,-34.95489
884,-8.059006,-34.95424
2178,-8.059006,-34.95509
3103,-8.059006,-34.95515
1319,-8.059006,-34.954277
840,-8.059006,-34.95424
995,-8.059006,-34.954144
2443,-8.059006,-34.956177
229,-8.059006,-34.953598
439,-8.059006,-34.95392
5451,-8.059006,-34.95443
2734,-8.059006,-34.956177
1299,-8.059006,-34.954277
3146,-8.059006,-34.955376
1518,-8.059006,-34.954277
2422,-8.059006,-34.956177
1015,-8.059006,-34.95422
2938,-8.059006,-34.955856
4503,-8.059006,-34.95478
1096,-8.059006,-34.95422
4654,-8.059006,-34.954483
5245,-8.059006,-34.955162
1109,-8.059006,-34.95422
3991,-8.059006,-34.95495
3939,-8.059006,-34.954998
5427,-8.059006,-34.955135
5609,-8.059006,-34.95422
2365,-8.059006,-34.956177
5188,-8.059006,-34.954685
6031,-8.059006,-34.954906
3825,-8.059006,-34.955036
5543,-8.059006,-34.95416
1272,-8.059006,-34.954277
3860,-8.059006,-34.954983
3740,-8.059006,-34.955257
5548,-8.059006,-34.95424
1656,-8.059006,-34.95522
2217,-8.059006,-34.95511
150,-8.059006,-34.9548
3041,-8.059006,-34.95537
2057,-8.059006,-34.955276
123,-8.059006,-34.9548
1717,-8.059006,-34.95522
2634,-8.059006,-34.95619
1781,-8.059006,-34.95532
2089,-8.059006,-34.955296
248,-8.059006,-34.954693
1535,-8.059006,-34.954277
6317,-8.059006,-34.954937
3285,-8.059006,-34.95513
392,-8.059006,-34.95392
2974,-8.059006,-34.955864
863,-8.059006,-34.95424
6610,-8.059006,-34.955013
1825,-8.059006,-34.95512
103,-8.059006,-34.9548
601,-8.059006,-34.955116
478,-8.059006,-34.954224
6150,-8.059006,-34.954937
3509,-8.059006,-34.95505
5766,-8.059006,-34.9541
660,-8.059006,-34.954414
843,-8.059006,-34.95424
1838,-8.059006,-34.955196
3443,-8.059006,-34.95505
2583,-8.059006,-34.956177
6201,-8.059006,-34.954937
4796,-8.059006,-34.954258
1943,-8.059006,-34.955517
6036,-8.059006,-34.954887
1240,-8.059006,-34.95422
1037,-8.059006,-34.95422
6162,-8.059006,-34.954937
2216,-8.059006,-34.95511
5565,-8.059006,-34.95424
4919,-8.059006,-34.954205
4342,-8.059006,-34.954937
5720,-8.059006,-34.954056
6154,-8.059006,-34.954937
1538,-8.059006,-34.954277
1666,-8.059006,-34.95522
5540,-8.059006,-34.95416
4720,-8.059006,-34.954216
5399,-8.059006,-34.95441
5776,-8.059006,-34.954426
4688,-8.059006,-34.9542
1312,-8.059006,-34.954277
3574,-8.059006,-34.95505
2847,-8.059006,-34.955853
3982,-8.059006,-34.954903
4626,-8.059006,-34.95449
5687,-8.059006,-34.954063
5351,-8.059006,-34.954685
1061,-8.059006,-34.95422
9016,-8.059006,-34.948936
6752,-8.059006,-34.958344
9510,-8.059006,-34.950005
8535,-8.059006,-34.9506
8344,-8.059006,-34.949753
6709,-8.059006,-34.95739
8131,-8.059006,-34.95375
7477,-8.059006,-34.953033
9003,-8.059006,-34.949837
8901,-8.059006,-34.947697
9442,-8.059006,-34.949905
8823,-8.059006,-34.947464
7533,-8.059006,-34.95344
9424,-8.059006,-34.950153
9364,-8.059006,-34.9474
8713,-8.059006,-34.949913
9526,-8.059006,-34.95005
7818,-8.059006,-34.952442
8409,-8.059006,-34.951897
7990,-8.059006,-34.954044
8265,-8.059006,-34.952454
7850,-8.059006,-34.95357
9119,-8.059006,-34.950058
8191,-8.059006,-34.9501
8390,-8.059006,-34.951866
7742,-8.059006,-34.954067
6989,-8.059006,-34.953598
8911,-8.059006,-34.94893
9029,-8.059006,-34.950153
9567,-8.059006,-34.94891
9417,-8.059006,-34.950115
7798,-8.059006,-34.952248
7664,-8.059006,-34.9539
7924,-8.059006,-34.951694
6726,-8.059006,-34.957237
8016,-8.059006,-34.95408
7290,-8.059006,-34.95615
6810,-8.059006,-34.95397
7902,-8.059006,-34.95052
7786,-8.059006,-34.954124
6941,-8.059006,-34.955456
7873,-8.059006,-34.951794
6875,-8.059006,-34.955875
7272,-8.059006,-34.9558
9102,-8.059006,-34.94884
7134,-8.059006,-34.953907
9609,-8.059006,-34.951107
9646,-8.059006,-34.94864
7814,-8.059006,-34.95385
7408,-8.059006,-34.953358
7090,-8.059006,-34.954304
9131,-8.059006,-34.95008
7192,-8.059006,-34.955948
7876,-8.059006,-34.953846
7133,-8.059006,-34.955456
7317,-8.059006,-34.95536
8874,-8.059006,-34.949356
6680,-8.059006,-34.95828
6618,-8.059006,-34.957764
9287,-8.059006,-34.948586
8286,-8.059006,-34.94957
6834,-8.059006,-34.955704
8321,-8.059006,-34.952297
7863,-8.059006,-34.953796
9209,-8.059006,-34.948586
9128,-8.059006,-34.948868
9310,-8.059006,-34.94793
6786,-8.059006,-34.95349
6985,-8.059006,-34.955273
9297,-8.059006,-34.950016
9090,-8.059006,-34.947464
7050,-8.059006,-34.953556
6671,-8.059006,-34.958138
6764,-8.059006,-34.95552
7581,-8.059006,-34.953377
7761,-8.059006,-34.95407
7115,-8.059006,-34.953983
9568,-8.059006,-34.94867
7610,-8.059006,-34.953377
8284,-8.059006,-34.952457
8873,-8.059006,-34.952423
8513,-8.059006,-34.95195
7948,-8.059006,-34.95108
8752,-8.059006,-34.949413
7092,-8.059006,-34.953808
8067,-8.059006,-34.95039
6862,-8.059006,-34.956295
6754,-8.059006,-34.955727
7146,-8.059006,-34.953983
8882,-8.059006,-34.949425
7025,-8.059006,-34.95372
7061,-8.059006,-34.953842
7731,-8.059006,-34.95441
8060,-8.059006,-34.95237
8871,-8.059006,-34.948826
6986,-8.059006,-34.953827
8279,-8.059006,-34.95382
9060,-8.059006,-34.94839
6756,-8.059006,-34.955708
8337,-8.059006,-34.94957
9561,-8.059006,-34.953026
8597,-8.059006,-34.949787
8940,-8.059006,-34.949604
6684,-8.059006,-34.95776
6876,-8.059006,-34.95611
8512,-8.059006,-34.951656
7857,-8.059006,-34.951794
8983,-8.059006,-34.94971
7100,-8.059006,-34.953808
8913,-8.059006,-34.948917
7022,-8.059006,-34.953815
8779,-8.059006,-34.947464
7245,-8.059006,-34.955814
9666,-8.059006,-34.947445
8312,-8.059006,-34.952293
8968,-8.059006,-34.946953
7708,-8.059006,-34.95243
8462,-8.059006,-34.951008
6984,-8.059006,-34.955826
6663,-8.059006,-34.958138
8750,-8.059006,-34.94872
6933,-8.059006,-34.95352
9528,-8.059006,-34.95002
8469,-8.059006,-34.950794
7136,-8.059006,-34.953686
9661,-8.059006,-34.95083
8895,-8.059006,-34.952404
6809,-8.059006,-34.95557
8625,-8.059006,-34.9519
8136,-8.059006,-34.953552
9487,-8.059006,-34.948856
8694,-8.059006,-34.94963
7295,-8.059006,-34.955948
7554,-8.059006,-34.953465
8455,-8.059006,-34.951874
6751,-8.059006,-34.955368
6926,-8.059006,-34.95479
8283,-8.059006,-34.952435
7580,-8.059006,-34.953644
9556,-8.059006,-34.953022
7683,-8.059006,-34.95459
8765,-8.059006,-34.947464
8443,-8.059006,-34.952393
7235,-8.059006,-34.954494
6819,-8.059006,-34.955193
8023,-8.059006,-34.95382
8020,-8.059006,-34.953667
7638,-8.059006,-34.953964
7877,-8.059006,-34.95374
8525,-8.059006,-34.95187
8551,-8.059006,-34.949783
9230,-8.059006,-34.94864
9323,-8.059006,-34.949913
8944,-8.059006,-34.94881
8760,-8.059006,-34.948715
9607,-8.059006,-34.94983
9001,-8.059006,-34.95013
7228,-8.059006,-34.955902
7212,-8.059006,-34.955734
7089,-8.059006,-34.953773
8560,-8.059006,-34.9519
8554,-8.059006,-34.953983
6827,-8.059006,-34.95539
6905,-8.059006,-34.953976
7386,-8.059006,-34.953785
7787,-8.059006,-34.95407
6634,-8.059006,-34.957664
7156,-8.059006,-34.95384
8287,-8.059006,-34.950047
7596,-8.059006,-34.95367
8672,-8.059006,-34.949657
9010,-8.059006,-34.950123
8686,-8.059006,-34.947735
9629,-8.059006,-34.951103
8523,-8.059006,-34.950954
6802,-8.059006,-34.95557
9650,-8.059006,-34.948673
7584,-8.059006,-34.95369
8408,-8.059006,-34.952103
8724,-8.059006,-34.947693
9585,-8.059006,-34.95295
8741,-8.059006,-34.949413
9459,-8.059006,-34.95012
8509,-8.059006,-34.95003
9163,-8.059006,-34.94849
9617,-8.059006,-34.947617
8877,-8.059006,-34.948845
7339,-8.059006,-34.955837
7524,-8.059006,-34.95332
9520,-8.059006,-34.949825
9221,-8.059006,-34.94858
8907,-8.059006,-34.947807
9064,-8.059006,-34.949833
9628,-8.059006,-34.951027
7296,-8.059006,-34.95342
8129,-8.059006,-34.95345
8164,-8.059006,-34.95335
8096,-8.059006,-34.951916
8767,-8.059006,-34.947464
7031,-8.059006,-34.953598
7059,-8.059006,-34.953815
7335,-8.059006,-34.954403
9056,-8.059006,-34.94773
7716,-8.059006,-34.95398
7438,-8.059006,-34.95368
8610,-8.059006,-34.952053
6928,-8.059006,-34.95392
7909,-8.059006,-34.951126
7323,-8.059006,-34.95554
9227,-8.059006,-34.94855
8773,-8.059006,-34.948833
8581,-8.059006,-34.94978
6910,-8.059006,-34.953976
7906,-8.059006,-34.951485
9462,-8.059006,-34.95005
8929,-8.059006,-34.94772
7521,-8.059006,-34.95344
7254,-8.059006,-34.95583
7803,-8.059006,-34.95247
7042,-8.059006,-34.95598
7677,-8.059006,-34.95363
8047,-8.059006,-34.950462
7883,-8.059006,-34.954273
8780,-8.059006,-34.949787
7973,-8.059006,-34.953556
8612,-8.059006,-34.949577
7774,-8.059006,-34.952248
7337,-8.059006,-34.95533
9094,-8.059006,-34.949238
9379,-8.059006,-34.948627
7680,-8.059006,-34.953842
6867,-8.059006,-34.953632
6944,-8.059006,-34.953983
7942,-8.059006,-34.951992
8247,-8.059006,-34.952286
9138,-8.059006,-34.949764
9493,-8.059006,-34.950108
6812,-8.059006,-34.955574
8659,-8.059006,-34.948963
6793,-8.059006,-34.95397
7403,-8.059006,-34.95618
9091,-8.059006,-34.94898
7690,-8.059006,-34.953777
6889,-8.059006,-34.95383
8350,-8.059006,-34.949776
7975,-8.059006,-34.951782
7812,-8.059006,-34.951748
6844,-8.059006,-34.95539
9215,-8.059006,-34.94856
9502,-8.059006,-34.948826
8470,-8.059006,-34.951847
7696,-8.059006,-34.954586
7986,-8.059006,-34.954094
8605,-8.059006,-34.952015
7409,-8.059006,-34.953625
7784,-8.059006,-34.952328
9643,-8.059006,-34.948296
6638,-8.059006,-34.957718
7066,-8.059006,-34.955433
7286,-8.059006,-34.95452
6748,-8.059006,-34.955654
8920,-8.059006,-34.94867
8530,-8.059006,-34.950768
6797,-8.059006,-34.95396
7682,-8.059006,-34.951748
7728,-8.059006,-34.953777
8848,-8.059006,-34.94747
8351,-8.059006,-34.950333
8817,-8.059006,-34.948826
8881,-8.059006,-34.952312
7467,-8.059006,-34.95265
8627,-8.059006,-34.952084
9518,-8.059006,-34.952972
8444,-8.059006,-34.949623
7448,-8.059006,-34.953514
7712,-8.059006,-34.9544
8855,-8.059006,-34.952415
7065,-8.059006,-34.956093
6824,-8.059006,-34.95539
8541,-8.059006,-34.951042
8262,-8.059006,-34.95411
9290,-8.059006,-34.94855
8291,-8.059006,-34.95235
6783,-8.059006,-34.953976
7995,-8.059006,-34.954174
7001,-8.059006,-34.953598
7911,-8.059006,-34.954655
9372,-8.059006,-34.95013
7848,-8.059006,-34.951664
7717,-8.059006,-34.953575
7704,-8.059006,-34.952187
9339,-8.059006,-34.949684
8571,-8.059006,-34.951927
7713,-8.059006,-34.95444
7819,-8.059006,-34.95225
7307,-8.059006,-34.95451
9365,-8.059006,-34.9485
7722,-8.059006,-34.951748
7197,-8.059006,-34.955845
9618,-8.059006,-34.948902
8726,-8.059006,-34.94895
9516,-8.059006,-34.95013
8414,-8.059006,-34.951897
9063,-8.059006,-34.94868
8885,-8.059006,-34.9474
6767,-8.059006,-34.955345
6891,-8.059006,-34.955414
7332,-8.059006,-34.95535
8638,-8.059006,-34.952194
9367,-8.059006,-34.95009
8768,-8.059006,-34.948715
7049,-8.059006,-34.956146
7736,-8.059006,-34.954006
9194,-8.059006,-34.94757
8805,-8.059006,-34.947464
8633,-8.059006,-34.948906
7833,-8.059006,-34.95241
7965,-8.059006,-34.953854
8506,-8.059006,-34.950836
7608,-8.059006,-34.953674
9407,-8.059006,-34.95005
8122,-8.059006,-34.95211
8721,-8.059006,-34.94975
7829,-8.059006,-34.951664
9070,-8.059006,-34.94894
7009,-8.059006,-34.953598
9589,-8.059006,-34.951057
8039,-8.059006,-34.954193
9397,-8.059006,-34.950138
8737,-8.059006,-34.952194
9036,-8.059006,-34.94938
9359,-8.059006,-34.95005
9008,-8.059006,-34.946896
6917,-8.059006,-34.954784
8538,-8.059006,-34.950695
8642,-8.059006,-34.948963
8160,-8.059006,-34.95097
7801,-8.059006,-34.954105
7642,-8.059006,-34.953987
8281,-8.059006,-34.95068
8849,-8.059006,-34.9474
8078,-8.059006,-34.954113
9559,-8.059006,-34.953156
9668,-8.059006,-34.946896
8905,-8.059006,-34.95002
7194,-8.059006,-34.95389
8643,-8.059006,-34.948895
8778,-8.059006,-34.947464
8381,-8.059006,-34.95204
8252,-8.059006,-34.95233
8825,-8.059006,-34.94997
7074,-8.059006,-34.953815
7190,-8.059006,-34.95449
8368,-8.059006,-34.95218
8388,-8.059006,-34.951897
9630,-8.059006,-34.9474
8719,-8.059006,-34.948715
9466,-8.059006,-34.948708
7289,-8.059006,-34.955933
7582,-8.059006,-34.953342
8596,-8.059006,-34.95192
6921,-8.059006,-34.954784
7238,-8.059006,-34.95591
7471,-8.059006,-34.95485
6789,-8.059006,-34.953587
7552,-8.059006,-34.953377
9295,-8.059006,-34.94763
8646,-8.059006,-34.949883
9671,-8.059006,-34.94697
8130,-8.059006,-34.953495
8004,-8.059006,-34.95353
9624,-8.059006,-34.949833
8967,-8.059006,-34.9522
7886,-8.059006,-34.951485
9631,-8.059006,-34.948757
8519,-8.059006,-34.94977
8204,-8.059006,-34.953403
8352,-8.059006,-34.952145
6953,-8.059006,-34.953465
8169,-8.059006,-34.950626
6976,-8.059006,-34.953506
8516,-8.059006,-34.950905
8592,-8.059006,-34.949802
9186,-8.059006,-34.9486
9411,-8.059006,-34.94731
9633,-8.059006,-34.9488
7419,-8.059006,-34.95333
8070,-8.059006,-34.95372
8661,-8.059006,-34.949062
9205,-8.059006,-34.948536
7404,-8.059006,-34.953575
7780,-8.059006,-34.952435
7008,-8.059006,-34.953842
9051,-8.059006,-34.947475
7905,-8.059006,-34.95374
7872,-8.059006,-34.954384
9511,-8.059006,-34.952972
8796,-8.059006,-34.952534
7776,-8.059006,-34.95257
7003,-8.059006,-34.955326
8899,-8.059006,-34.9474
7692,-8.059006,-34.95276
8264,-8.059006,-34.95056
8102,-8.059006,-34.951767
8418,-8.059006,-34.952038
6874,-8.059006,-34.95539
7553,-8.059006,-34.952488
7719,-8.059006,-34.95224
9419,-8.059006,-34.950123
8705,-8.059006,-34.949413
6652,-8.059006,-34.95733
7248,-8.059006,-34.955956
8698,-8.059006,-34.949154
7469,-8.059006,-34.95336
9237,-8.059006,-34.94863
6639,-8.059006,-34.957764
7895,-8.059006,-34.95195
7132,-8.059006,-34.956215
9673,-8.059006,-34.94696
7005,-8.059006,-34.95383
6870,-8.059006,-34.95539
9066,-8.059006,-34.948444
9415,-8.059006,-34.950115
7128,-8.059006,-34.953888
7068,-8.059006,-34.953976
8508,-8.059006,-34.95187
8199,-8.059006,-34.951923
6836,-8.059006,-34.953785
7311,-8.059006,-34.9554
8872,-8.059006,-34.9496
7686,-8.059006,-34.952736
9187,-8.059006,-34.948666
9226,-8.059006,-34.94851
7199,-8.059006,-34.955452
8781,-8.059006,-34.949932
